l90,l130,l200,l250,o73,o84,o104,o128
12.82885572305079,3.6201786216485203,2.985807595407108,1.2113608605282484,5.454860978143117,3.9904642522391587,2.4441139257210183,1.5534679430415992
12.969065960650635,2.5745226164252455,2.6842712151178687,1.3907888359778289,4.5427838141800825,3.5590255727003806,2.5763222887380044,1.5534679430415992
13.780401600273859,2.545098534468927,2.817455508981052,1.2783366463936214,3.857169188074881,3.3494841984196104,2.8222196658902856,1.3334892319106324
,3.958102555800883,2.96528633783112,1.3665993587892917,,5.175030887438561,3.0844219935252815,1.5534679430415992
,2.955863466923663,,,,,,1.633184097838456
,3.1291548222161247,,,,,,
