l90_1,l90_3,l90_4,l90_5,l250_1,l250_5,l250_6,l250_7,o73_1,o73_2,o73_3,o73_4,o73_5,o128_1,o128_2,o128_3,o128_4,o128_5
0.4372594780224264,0.5501965371021121,0.3411495867601497,0.3118001992667494,0.1411108130850621,0.11073523953146537,0.09040144804832537,0.08594411519976879,0.4836726521052258,0.3979880430197711,0.5488228942017647,0.5077728003241,0.402204385179987,0.25516411369345543,0.26399001145068635,0.26080706577067164,0.2414712232030644,0.2547222048333858
0.4586016094961828,0.5770509963452722,0.35780070514363577,0.3270188078521832,0.14799826933609744,0.11614009902484194,0.09481383860047783,0.09013894846967227,0.5072801571458838,0.41741338098505854,0.5756103075171612,0.5325566058400512,0.4218355179496058,0.2676183801771904,0.27687505983801924,0.2735367582455749,0.2532571554738433,0.2671549022546645
0.4789937591916349,0.6027101088641098,0.3737106483041996,0.3415600051460089,0.1545791508691673,0.12130437720424275,0.0990298246543983,0.09414706115947193,0.529836844012761,0.43597405755852986,0.601205358459155,0.5562372336501517,0.4405928289811505,0.27951828187143674,0.28918656845517604,0.28569982615866063,0.2645184718733664,0.2790341949693937
0.4985525112328473,0.6273205705784743,0.38897037510664895,0.355506924744962,0.16089108129534566,0.12625759880624338,0.10307350945807696,0.09799136808266563,0.5514716717229036,0.4537761861344418,0.6257543767006365,0.5789500684633107,0.4585835558493294,0.2909318518004802,0.30099492352771245,0.29736580708393423,0.2753195545647626,0.2904279981780952
0.5173723915794336,0.6510013219762447,0.403653634648902,0.3689269710496896,0.16696456569385693,0.13102370237375913,0.10696443583232557,0.1016904484819473,0.5722891997515793,0.470905803044929,0.6493760057778551,0.6008048796810564,0.4758946463674658,0.3019142508788765,0.3123571939367281,0.3085910818190803,0.2857126043583966,0.3013913772642704
0.53553130317533,0.6738503870732239,0.4178212067618533,0.3818756949508268,0.17282474462382688,0.13562241669848132,0.1107187098635596,0.1052596143172047,0.5923756000982431,0.4874338145636394,0.6721680249758994,0.6218921330290863,0.492597758000396,0.31251093960923976,0.32332041262283484,0.31942211622531885,0.2957406422066067,0.311969713999247
0.5530943516188822,0.6959496871920048,0.4315238867949183,0.3943995218309163,0.17849262873083507,0.14007022966549895,0.11434979184403662,0.1087116622076666,0.6118028890346987,0.5034194789822212,0.6942121510892771,0.6422874331624157,0.5087527768305721,0.3227599105637914,0.33392388628724,0.32989774308026404,0.3054396218834331,0.3222009351573799
0.5701166081642915,0.7173685176020516,0.4448046413081316,0.4065377218004917,0.1839859904128476,0.14438108797884405,0.11786906751008895,0.1120574165046692,0.6306319833870263,0.5189129214592774,0.7155775063820845,0.6620547322338712,0.5244103590496847,0.3326933007423553,0.34420086351975776,0.34005081009320154,0.3148399558185285,0.33211712208166605
0.5866451499985323,0.7381661147671845,0.4577001998949941,0.418323864575059,0.18932002225107933,0.14856691385824708,0.12128626986028265,0.1153061303116535,0.6489149573789347,0.533956991054591,0.7363231794259922,0.6812486991900686,0.5396138076665757,0.3423385821822307,0.3541797665908094,0.34990939684528816,0.3239676418152458,0.3417456992316456
0.6027205962374647,0.7583935890646727,0.4702422535657335,0.4297869147604319,0.19450783270115868,0.15263799402761072,0.12460979671576683,0.11846578738688712,0.66669674166712,0.5485886587733502,0.7565001529940372,0.6999165034652762,0.554400485362541,0.35171945829344803,0.3638851187901115,0.3594977309472537,0.3328451112857897,0.35111032896633
