l90_1,l90_3,l90_4,l90_5,l250_1,l250_5,l250_6,l250_7,o73_1,o73_2,o73_3,o73_4,o73_5,o128_1,o128_2,o128_3,o128_4,o128_5
-4.318278813516407,-6.871123796593312,5.0346519111415935,6.2615034436222325,-5.167360913055325,1.4704831559175382,5.531403116115628,6.071588472021661,,,,,,,,7.965702314804063,,
-3.9886358337391603,-6.816653226563544,5.10324895075168,6.5411737409104775,-5.284182263418553,1.4601708031805591,5.661570384417615,6.3132901191650985,,,,,,,,8.389484797393882,,
-3.883295158308204,-6.742365368854087,5.226783892856374,6.574696668000118,-5.132419087983819,1.471459119610599,6.0183228694879745,6.583840357954018,,,,,,,,,,
-3.9905824136695056,-6.727490720921809,5.235226584595217,6.743014297747563,-5.102557730162009,1.5569946493217826,6.13168223236822,6.7050576766449606,,,,,,,,,,
-4.025723086430332,-6.590071958313755,5.409631174154285,6.787558915854635,-4.916488443124638,1.6118592793218385,6.166499181549014,6.980410113543286,,,,,,,,,,
-3.9200465689169217,-6.549689356877548,,6.843091962760368,-4.869316940219543,1.5448311292135737,6.250956973014815,7.140587737608218,,,,,,,,,,
-3.813999656541709,-6.477430685946021,,,-4.792004280702883,1.5804470525469312,6.4850111125365695,7.2931207632657875,,,,,,,,,,
-3.683912365953537,-6.5314672899688375,,,-4.757534247261448,1.6396400230710473,6.772249380596768,7.415366382688324,,,,,,,,,,
-3.6629710589985316,-6.5455856341024425,,,-4.646207833967381,1.7379636143373172,7.12455779656366,7.687784006206861,,,,,,,,,,
-3.6926106862538792,-6.523783053248212,,,-4.579505365997512,1.7335555663366082,7.3873440685525855,8.160390048600009,,,,,,,,,,
-3.8367308470210055,-6.422296501471594,,,-4.5161836201476175,1.8736995685587063,7.647079542834238,,,,,,,,,,,
-3.8977549013562074,-6.33721102331226,,,,2.0857113795647075,,,,,,,,,,,,
-3.8640478024007834,-6.259871554836006,,,,,,,,,,,,,,,,
-3.906854323809832,-6.188458537780829,,,,,,,,,,,,,,,,
